Change Type,Empresa,Código,Título,Revisión,Fecha de emisión,Disciplina,Tipo de documento,Grupo de documento,Clase de documento,Estado,Fase/Área,Creado el,Área Húmeda
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-053,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TRASPASO ORGÁNICO RECUPERADO “300-PPC-013”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:52,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-054,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TRASPASO ACUOSO RECUPERADO “300-PPC-014”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:36,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-055,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TRASPASO ACUOSO RECUPERADO “300-PPC-015”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:36,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-056,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA ALIMENTACIÓN TRICANTER “300-PPD-003”,0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 13:43,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-057,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA ALIMENTACIÓN TRICANTER “300-PPD-007”,0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 13:43,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-058,DIAGRAMA ESQUEMÁTICO DE CONTROL CARRO EXTRACCIÓN GRUMOS “300-CWR-001”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:28,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-059,DIAGRAMA ESQUEMÁTICO DE CONTROL CARRO EXTRACCIÓN GRUMOS “300-CWR-004”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:29,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-060,DIAGRAMA ESQUEMÁTICO DE CONTROL CARRO EXTRACCIÓN GRUMOS “300-CWR-005”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:29,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-061,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE GRUMOS PRIMARIOS “300-AGA-001”,0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 15:47,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-062,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE GRUMOS PRIMARIOS “300-AGA-002”,0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 15:47,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-063,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE TRATAMIENTO ORGÁNICO “300-AGA-003”,0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 15:48,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-064,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE GRUMOS SECUNDARIOS “300-AGA-006”,0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 15:48,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-065,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE PRE CAPA “300-AGA-009”,0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 15:49,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-066,DIAGRAMA ESQUEMÁTICO DE CONTROL CARRO EXTRACCIÓN GRUMOS “300-CWR-006”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:35,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-067,DIAGRAMA ESQUEMÁTICO DE CONTROL CARRO EXTRACCIÓN GRUMOS “300- CWR-009”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:37,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-068,DIAGRAMA ESQUEMÁTICO DE CONTROL CARRO EXTRACCIÓN GRUMOS “300-CWR-010”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:39,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-069,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DE COMBUSTIBLE ""300-PPC-401-M""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 16:12,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-070,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DE COMBUSTIBLE ""300-PPC-402-M""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 16:28,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-071,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DIARIO ""300-PPC-411-M""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 16:29,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-072,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DIARIO ""300-PPC-412-M""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 16:29,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-073,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA ORGÁNICO TRATADO. “300- PPC-001”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 08:42,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-074,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP E-1. TREN A ""300-AGA-101-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:51,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-075,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP E-2. TREN A ""300-AGA-104-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:52,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-076,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP E-3. TREN A ""300-AGA-107-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:53,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-077,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP D. TREN A ""300-AGA-110-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:54,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-078,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP L. TREN A ""300-AGA-113-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-079,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP E-1. TREN B ""300-AGA-201-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-080,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP E-2. TREN B ""300-AGA-204-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-081,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP E-3. TREN B ""300-AGA-207-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-082,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP D. TREN B ""300-AGA-210-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-083,"DIAGRAMA DE INTERCONEXIONES MOTOR TURBINA DOP L. TREN B ""300-AGA-213-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-084,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-1. TREN A ""300-AGA-102-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-085,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-1. TREN A ""300-AGA-103-M""",0,14/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,14/07/2026 16:56,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-086,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-2. TREN A ""300-AGA-105-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-087,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-2. TREN A ""300-AGA-106-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-088,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-3. TREN A ""300-AGA-108-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:56,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-089,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-3. TREN A ""300-AGA-109-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:56,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-090,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK D. TREN A ""300-AGA-111-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:56,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-091,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK D. TREN A ""300-AGA-112-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:56,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-092,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK L. TREN A ""300-AGA-114-M""",0,03/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,03/08/2026 17:56,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-093,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK L. TREN A ""300-AGA-115-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:13,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-094,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-1. TREN B ""300-AGA-202-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:14,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-095,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-1. TREN B ""300-AGA-203-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:23,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-096,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-2. TREN B ""300-AGA-205-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:24,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-097,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-2. TREN B ""300-AGA-206-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:25,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-098,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-3. TREN B ""300-AGA-208-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:26,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-099,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK E-3. TREN B ""300-AGA-209-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:27,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-100,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK D. TREN B ""300-AGA-211-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:28,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-101,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK D. TREN B ""300-AGA-212-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:31,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-102,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK L. TREN B ""300-AGA-214-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:32,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-103,"DIAGRAMA DE INTERCONEXIONES MOTOR MEZCLADOR SPIROK L. TREN B ""300-AGA-215-M""",0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,04/08/2026 19:32,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-104,"DIAGRAMA DE INTERCONEXIONES BOMBA ORGÁNICO CARGADO POD. TREN A ""300-PPC-101""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:19,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-105,"DIAGRAMA DE INTERCONEXIONES BOMBA ORGÁNICO CARGADO POD. TREN A ""300-PPC-102""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:20,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-106,"DIAGRAMA DE INTERCONEXIONES BOMBA ORGÁNICO CARGADO POD. TREN A ""300-PPC-103""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:21,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-107,"DIAGRAMA DE INTERCONEXIONES MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DILUYENTE ""300-PPC-301-M""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:21,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-108,"DIAGRAMA DE INTERCONEXIONES MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DILUYENTE ""300-PPC-302-M""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:22,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-109,"DIAGRAMA DE INTERCONEXIONES. BOMBA DESCARTE ACUOSO POD. TREN A ""300-PPC-106""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:23,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-110,"DIAGRAMA DE INTERCONEXIONES.  BOMBA DESCARTE ACUOSO POD. TREN A ""300-PPC-107""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:23,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-111,"DIAGRAMA DE INTERCONEXIONES BOMBA ORGÁNICO CARGADO. TREN B ""300-PPC-201""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:24,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-112,"DIAGRAMA DE INTERCONEXIONES BOMBA ORGÁNICO CARGADO. TREN B ""300-PPC-202""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:25,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-113,"DIAGRAMA DE INTERCONEXIONES BOMBA ORGÁNICO CARGADO. TREN B ""300-PPC-203""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:26,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-116,"DIAGRAMA DE INTERCONEXIONES. BOMBA DESCARTE ACUOSO TANQUE OC. TREN B ""300-PPC-206""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:26,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-117,"DIAGRAMA DE INTERCONEXIONES. BOMBA DESCARTE ACUOSO TANQUE OC. TREN B ""300-PPC-207""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:27,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-118,DIAGRAMA DE INTERCONEXIONES “BOMBA DE ORGÁNICO TRATADO 300-PPC-002”,B,15/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,15/07/2026 18:49,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-119,"DIAGRAMA DE INTERCONEXIONES ""BOMBA IMPULSIÓN DILUYENTE 300-PPC-311""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:28,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-120,"DIAGRAMA DE INTERCONEXIONES ""BOMBA IMPULSIÓN DILUYENTE 300-PPC-312""",0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 16:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-121,DIAGRAMA DE INTERCONEXIONES “BOMBA TRASPASO ORGÁNICO 300-PPC-006”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 11:51,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-122,DIAGRAMA DE INTERCONEXIONES “BOMBA TRASPASO ORGÁNICO 300-PPC-007”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 11:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-123,DIAGRAMA DE INTERCONEXIONES “BOMBA TRASPASO ORGÁNICO 300-PPC-008”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 11:57,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-124,DIAGRAMA DE INTERCONEXIONES “BOMBA TRASPASO ORGÁNICO 300-PPC-009”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 11:59,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-125,DIAGRAMA DE INTERCONEXIONES “BOMBA TRASPASO ORGÁNICO 300-PPC-012,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:00,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-126,DIAGRAMA DE INTERCONEXIONES “BOMBA TRASPASO ORGÁNICO 300-PPC-013,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:01,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-127,DIAGRAMA DE INTERCONEXIONES “BOMBA TRASPASO ACUOSO 300-PPC-014,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:02,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-128,DIAGRAMA DE INTERCONEXIONES “BOMBA TRASPASO ACUOSO 300-PPC-015,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:03,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-129,DIAGRAMA DE INTERCONEXIONES “BOMBA ALIMENTACIÓN TRICANTER 300-PPD-003”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:04,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-130,DIAGRAMA DE INTERCONEXIONES “BOMBA ALIMENTACIÓN TRICANTER 300-PPD-007”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:41,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-131,DIAGRAMA DE INTERCONEXIONES CARRO TRACCIÓN EXTRACCIÓN GRUMOS E1 “300-CWR-001”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:14,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-132,DIAGRAMA DE INTERCONEXIONES CARRO TRACCIÓN EXTRACCIÓN GRUMOS D “300-CWR-004”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:15,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-133,DIAGRAMA DE INTERCONEXIONES CARRO TRACCIÓN EXTRACCIÓN GRUMOS L “300-CWR-005”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:19,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-134,DIAGRAMA DE INTERCONEXIONES AGITADOR TANQUE GRUMOS PRIMARIOS “300-AGA-001”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:21,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-135,DIAGRAMA DE INTERCONEXIONES AGITADOR TANQUE GRUMOS PRIMARIOS “300-AGA-002”,0,04/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 09:46,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-136,DIAGRAMA DE INTERCONEXIONES AGITADOR TANQUE TRATAMIENTO DE ORGÁNICO “300-AGA-003”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:23,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-137,DIAGRAMA DE INTERCONEXIONES AGITADOR TANQUE GRUMOS SECUNDARIOS “300-AGA-006”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:24,3300 - Extracción por Solventes
